"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.22716 1341332 1.57022e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22726 1341159 1.56993e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22736 1340986 1.56968e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22746 1340813 1.56949e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22756 1340640 1.56916e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22766 1340467 1.56874e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22776 1340294 1.56849e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22786 1340121 1.56822e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22796 1339947 1.56799e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22806 1339775 1.56765e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22816 1339602 1.56741e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22826 1339429 1.56699e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22836 1339256 1.56647e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22846 1339083 1.56612e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22856 1338910 1.56575e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22866 1338737 1.56549e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22876 1338564 1.56515e+11 0.4299 0.9898 0.0000 0.4299 0.4463 0.9898 0.0000
0.22886 1338391 1.56491e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22896 1338218 1.56465e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22906 1338045 1.56436e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22916 1337872 1.56399e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22926 1337699 1.56366e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22936 1337526 1.5633e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22946 1337353 1.56308e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22956 1337180 1.5627e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22966 1337007 1.56226e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22976 1336834 1.56201e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22986 1336661 1.56168e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.22996 1336488 1.56147e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23006 1336315 1.56114e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23016 1336142 1.56079e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23025 1335969 1.56054e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23035 1335796 1.56032e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23045 1335623 1.55996e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23055 1335450 1.55966e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23065 1335277 1.55941e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23075 1335104 1.55919e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23085 1334931 1.55878e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23095 1334758 1.55843e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23105 1334585 1.55812e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23115 1334412 1.55783e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23125 1334239 1.5575e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23135 1334066 1.55728e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23145 1333893 1.55702e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23155 1333720 1.55681e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23165 1333547 1.55658e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23175 1333374 1.55631e+11 0.4298 0.9898 0.0000 0.4298 0.4463 0.9898 0.0000
0.23185 1333201 1.55598e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23195 1333028 1.55574e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23205 1332855 1.55536e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23215 1332682 1.55515e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23225 1332509 1.55495e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23235 1332336 1.55472e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23245 1332163 1.55436e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23255 1331990 1.55414e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23265 1331817 1.55388e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23275 1331644 1.55361e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23285 1331471 1.55335e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23295 1331298 1.55308e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23305 1331125 1.55278e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23315 1330952 1.55258e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23325 1330779 1.55224e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23334 1330606 1.55196e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23344 1330433 1.55172e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23354 1330260 1.55128e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23364 1330087 1.55101e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23374 1329914 1.55059e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23384 1329741 1.55034e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23394 1329568 1.55005e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23404 1329395 1.54977e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23414 1329222 1.54948e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23424 1329049 1.54922e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23434 1328876 1.54882e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23444 1328703 1.54852e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23454 1328530 1.54826e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23464 1328357 1.54787e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23474 1328184 1.54757e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23484 1328011 1.54719e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23494 1327838 1.54695e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23504 1327665 1.54666e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23514 1327492 1.54633e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23524 1327319 1.54588e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23534 1327146 1.54563e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23544 1326973 1.54531e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23554 1326800 1.54498e+11 0.4298 0.9898 0.0000 0.4298 0.4462 0.9898 0.0000
0.23564 1326627 1.54472e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23574 1326454 1.54435e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23584 1326281 1.54402e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23594 1326108 1.54382e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23604 1325935 1.54349e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23614 1325762 1.54325e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23624 1325589 1.54287e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23634 1325415 1.54252e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23643 1325243 1.54232e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23653 1325070 1.54201e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23663 1324897 1.54175e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23673 1324724 1.54135e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23683 1324551 1.54105e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23693 1324378 1.54078e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23703 1324205 1.54049e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23713 1324032 1.54027e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23723 1323859 1.53972e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23733 1323686 1.53945e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23743 1323513 1.5389e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23753 1323340 1.53864e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23763 1323167 1.53819e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23773 1322994 1.53794e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23783 1322821 1.53765e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23793 1322648 1.53734e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23803 1322475 1.53708e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23813 1322302 1.53685e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23823 1322129 1.53658e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23833 1321956 1.53637e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23843 1321783 1.53606e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23853 1321610 1.53574e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23863 1321437 1.53553e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23873 1321264 1.53514e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23883 1321091 1.53473e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23893 1320918 1.53443e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23903 1320745 1.53411e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23913 1320572 1.53385e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23923 1320399 1.53357e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23933 1320226 1.53317e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23943 1320053 1.53294e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23952 1319880 1.53258e+11 0.4297 0.9898 0.0000 0.4297 0.4462 0.9898 0.0000
0.23962 1319707 1.5323e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.23972 1319534 1.53211e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.23982 1319361 1.53186e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.23992 1319188 1.53161e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24002 1319015 1.53119e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24012 1318842 1.53091e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24022 1318669 1.53066e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24032 1318496 1.53044e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24042 1318323 1.53021e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24052 1318150 1.52995e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24062 1317977 1.5297e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24072 1317804 1.52942e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24082 1317631 1.52916e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24092 1317458 1.52882e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24102 1317285 1.52851e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24112 1317112 1.52828e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24122 1316939 1.52797e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24132 1316766 1.52766e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24142 1316593 1.52731e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24152 1316420 1.52704e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24162 1316247 1.52685e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24172 1316074 1.52665e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24182 1315901 1.52636e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24192 1315728 1.52605e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24202 1315555 1.52576e+11 0.4297 0.9898 0.0000 0.4297 0.4461 0.9898 0.0000
0.24212 1315382 1.52541e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24222 1315209 1.52521e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24232 1315036 1.52481e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24242 1314863 1.52444e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24252 1314690 1.5241e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24261 1314517 1.52373e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24271 1314344 1.52342e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24281 1314171 1.52309e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24291 1313998 1.52281e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24301 1313825 1.52249e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24311 1313652 1.52229e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24321 1313479 1.52191e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24331 1313306 1.52164e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24341 1313133 1.5214e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24351 1312960 1.5211e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24361 1312787 1.52068e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24371 1312614 1.52045e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24381 1312441 1.52013e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24391 1312268 1.51969e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24401 1312095 1.51942e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24411 1311922 1.51911e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24421 1311749 1.51891e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24431 1311576 1.51865e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24441 1311403 1.5184e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24451 1311230 1.51804e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24461 1311057 1.5178e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24471 1310884 1.51745e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24481 1310711 1.51719e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24491 1310538 1.517e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24501 1310365 1.51665e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24511 1310192 1.51642e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24521 1310019 1.51615e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24531 1309846 1.5159e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24541 1309673 1.51568e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24551 1309500 1.51534e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24561 1309327 1.51507e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24570 1309154 1.51463e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24580 1308981 1.51435e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24590 1308808 1.51407e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24600 1308634 1.51374e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24610 1308462 1.51348e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24620 1308289 1.51328e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24630 1308116 1.51306e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24640 1307943 1.51278e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24650 1307770 1.51238e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24660 1307597 1.51206e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24670 1307424 1.51175e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24680 1307251 1.51146e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24690 1307078 1.51119e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24700 1306905 1.51093e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24710 1306732 1.51066e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24720 1306559 1.51032e+11 0.4296 0.9898 0.0000 0.4296 0.4461 0.9898 0.0000
0.24730 1306386 1.51006e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24740 1306213 1.50978e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24750 1306040 1.50945e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24760 1305867 1.50914e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24770 1305694 1.50893e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24780 1305521 1.50853e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24790 1305348 1.50822e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24800 1305175 1.50783e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24810 1305002 1.50739e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24820 1304829 1.50716e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24830 1304656 1.50674e+11 0.4296 0.9898 0.0000 0.4296 0.4460 0.9898 0.0000
0.24840 1304483 1.50644e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24850 1304310 1.50623e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24860 1304137 1.50594e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24870 1303964 1.50560e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24879 1303791 1.50533e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24889 1303618 1.50495e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24899 1303445 1.50456e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24909 1303272 1.50408e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24919 1303099 1.50374e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24929 1302926 1.50341e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24939 1302753 1.50295e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24949 1302580 1.50269e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24959 1302407 1.50229e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24969 1302234 1.50197e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24979 1302061 1.50177e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24989 1301888 1.50144e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.24999 1301715 1.50115e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25009 1301542 1.50088e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25019 1301369 1.50063e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25029 1301196 1.50037e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25039 1301023 1.50005e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25049 1300849 1.49975e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25059 1300677 1.49935e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25069 1300504 1.49916e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25079 1300331 1.49895e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25089 1300158 1.49856e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25099 1299985 1.49829e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25109 1299812 1.49801e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25119 1299639 1.49777e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25129 1299466 1.49753e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25139 1299293 1.49721e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25149 1299120 1.49699e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25159 1298947 1.49674e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25169 1298774 1.49638e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25179 1298600 1.49604e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25188 1298428 1.49583e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25198 1298255 1.49551e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25208 1298082 1.49522e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25218 1297909 1.49496e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25228 1297736 1.49473e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25238 1297563 1.49453e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25248 1297390 1.49425e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25258 1297217 1.49402e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25268 1297044 1.49383e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25278 1296871 1.49341e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25288 1296698 1.49312e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25298 1296525 1.49267e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25308 1296351 1.49234e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25318 1296179 1.49208e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25328 1296006 1.49171e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25338 1295833 1.49145e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25348 1295660 1.49125e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25358 1295487 1.49089e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25368 1295314 1.49070e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
0.25378 1295141 1.49046e+11 0.4295 0.9898 0.0000 0.4295 0.4460 0.9898 0.0000
